spotify_id,name,artists,album_release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6OhaOqmyvCMeWoav3gzPQu,Verdien's Dir,Sara Dastjani,2024-07-05,0.683,0.69,-5.988,0.316,0.14,0.0,0.247,0.565,94.178
6FUD09WDv4cyKUklIzhLSm,MADURO RENUNCIA,Pupu Records,2024-07-26,0.749,0.676,-9.403,0.0631,0.049,0.099,0.596,0.759,130.067
7KbJRPtHT3uVD2gmqO8A4u,Wosk,"4Money, Gibbs",2024-07-05,0.851,0.58,-6.536,0.253,0.464,4.13e-06,0.256,0.721,119.952
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",2024-06-21,0.663,0.675,-5.851,0.0321,0.353,0.0,0.21,0.455,128.942
15cHiBhHy9pDBUZV1qGKR5,Larger Than Life,"Armin van Buuren, Chef'Special",2024-05-30,0.641,0.943,-3.579,0.0554,0.00617,0.0,0.355,0.498,133.997
024pThriWXJRFgGQuixYs7,Luchtballon,Joost,2024-06-04,0.613,0.915,-6.212,0.0843,0.171,0.000101,0.143,0.43,176.083
1RkkjNnU8I4PDrzkZHECWf,PRIMO,"Tito Double P, Natanael Cano",2024-07-05,0.661,0.808,-6.28,0.0347,0.355,0.0,0.131,0.7,144.886
22DH8NChecsgPxDjA4pqer,Tough,"Quavo, Lana Del Rey",2024-07-03,0.582,0.557,-7.981,0.101,0.452,1.87e-05,0.121,0.211,84.989
371l4ekF9cDC2D5WuuabU6,TUTA GOLD,Mahmood,2024-02-15,0.743,0.747,-6.925,0.05,0.644,0.000938,0.179,0.787,123.037
7fcFn0EdQleBdarD7yLp95,מבת ים ועד הנצח,Omer Adam,2024-03-21,0.694,0.504,-8.092,0.0424,0.358,0.0,0.0895,0.411,139.896
2vR9gmLutur2qzskoEcYna,חומר ממכר,Ben Chen,2024-04-01,0.5,0.7,-8.35,0.0553,0.243,0.0,0.159,0.331,169.927
2RadWC8dJhTEkvSBTndJZ5,Boleh Juga,Salma Salsabil,2024-05-23,0.585,0.716,-5.334,0.0301,0.314,0.0,0.108,0.591,98.988
7kwk6IdfKLnP1srqfXVOjq,與我無關,MC 張天賦,2024-03-12,0.61,0.671,-7.05,0.0427,0.466,0.0,0.106,0.275,131.996
4RPbBXNO6784XLVOVBGCT0,Kamia San Esena,Bossikan,2024-07-02,0.695,0.449,-10.614,0.168,0.332,3.4e-06,0.0911,0.286,175.928
0j0pOCUmnBHvxjD2EDc3dk,Doucement - Nouvelle École,Dadi,2024-07-12,0.847,0.545,-9.252,0.224,0.00522,0.00042,0.0252,0.509,142.085
3D2wU177Hr5AXTePqaC8KQ,Générique de Fin - Nouvelle École,Youssef Swatt's,2024-07-22,0.617,0.726,-6.242,0.535,0.453,0.0,0.481,0.206,94.601
44i0pQGFw0hq3YzBYvYZaC,Mowgli,KERZA,2024-07-26,0.46,0.52,-7.619,0.0867,0.212,0.0,0.0989,0.409,94.975
0Lk4IiPEKuckiPyUi6EOkp,Lamine Yamal,La Frecuencia,2024-07-25,0.683,0.543,-9.889,0.0562,0.637,0.0,0.145,0.647,81.023
7BpQAkjefbApWBUtKmVMjh,WOLLTEN FREI SEIN (feat. reezy),"HoodBlaq, reezy, Safraoui, Jamal",2024-07-26,0.47,0.6,-8.219,0.104,0.0805,8.7e-05,0.259,0.15,140.164
7jFcvN0U0ZZIXgfyEDYkcj,Rasenschach,Filow,2024-06-17,0.883,0.938,-6.696,0.278,0.0358,0.0,0.0721,0.863,159.018
7BrC5U8OUWPHKR4QgzzoE6,Get Low,"P T K, Yzomandias",2024-07-12,0.848,0.826,-6.885,0.132,0.418,5.52e-06,0.113,0.244,123.993
02YMpD1xbZZzpZbuZNvmD7,Sideways,"Gordo, Drake",2024-07-26,0.655,0.57,-11.475,0.0487,0.527,0.43,0.105,0.487,121.843
3w30KXcLHK8crsWlDAxSVe,Докторе,Galena,2024-06-20,0.665,0.83,-4.572,0.105,0.0562,0.0,0.339,0.595,140.054
6XEDfdOCvR4xLMPfbixn0y,Una Vez Si Cuenta,La Chica DJ,2024-07-04,0.767,0.525,-7.927,0.0679,0.502,0.000117,0.31,0.431,92.022
1mbSJCKltV0640VQhm3dqX,una niña de Venezuela,Danny Ocean,2024-07-18,0.718,0.802,-4.949,0.0584,0.224,0.0,0.0907,0.937,172.025
0j6z5XTfoOkXY5as8ZKeSH,dale don dale,Shamoryo,2024-07-20,0.808,0.681,-3.953,0.0698,0.14,2.41e-05,0.0591,0.567,121.971
5tjWDHOCqsbKPuiivil0BM,ARABA,M Lisa,2024-01-12,0.768,0.649,-8.053,0.0565,0.48,0.0,0.0824,0.592,89.971
78ZYPq0f3afyzdYdpTOG9C,Walk,NCT 127,2024-07-15,0.725,0.846,-4.383,0.258,0.021,0.0,0.0554,0.884,97.948
0kQANryNS3gaQ1OAA1yPNg,Say,keshi,2024-07-12,0.671,0.659,-7.961,0.0374,0.418,0.00115,0.125,0.628,102.035
3RkSwrsIadAvqVtMp5yhaB,XO (Only If You Say Yes),ENHYPEN,2024-07-12,0.662,0.761,-6.885,0.0532,0.112,0.0,0.21,0.471,96.95
6fdjPVlCwFryREAsmRHy4C,MONTAGEM DIAMANTE ROSA - SLOWED,"vtze archive, Mc Ster",2024-01-09,0.633,0.467,-7.622,0.0352,0.0041,0.0,0.445,0.238,112.722
4uq74ckvDFKirkpftdEB0H,today,Bando KD,2024-07-19,0.763,0.628,-9.671,0.403,0.0364,0.0,0.038,0.911,139.898
48kxfGK5XbO1eW8Cf4Vil7,Entourage,Bankzitters,2024-03-15,0.838,0.801,-5.506,0.0344,0.041,0.0,0.0611,0.58,127.984
4Q1kTtOhw3SosBs43un1bu,NOW I KNOW,Rema,2024-07-10,0.401,0.599,-6.319,0.122,0.125,0.0,0.213,0.676,134.155
0tgnKADuRdUzawpe7D5sFI,Crazy Love,PHARI,2024-02-17,0.79,0.847,-3.253,0.0462,0.00396,0.535,0.0717,0.167,123.991
2oGWTOnBKOx6I7pzCCwUo1,Хаттарым,"akimmmich, Bimo",2024-03-10,0.817,0.626,-7.525,0.0497,0.476,7.2e-06,0.134,0.664,129.97
1OhIn0L6iofnk5bjalWfHq,Sudden Shower,ECLIPSE,2024-04-08,0.469,0.506,-6.283,0.0291,0.587,0.0,0.102,0.217,133.403
3tmFGmmYcYdI8tZRSLlc0G,Love seeker,JO1,2024-05-11,0.77,0.9,-3.768,0.0549,0.0254,0.0,0.0292,0.884,121.871
6SJ01hvFkBLTUnkLyZ72G5,Tengo Un Plan - Remix,"Key-Key, Ozuna",2024-06-13,0.569,0.829,-4.086,0.142,0.221,1.13e-06,0.102,0.621,102.004
7LyJFHgMO5nYwsHZmVzj5W,Nous on sait,Pierre Garnier,2024-06-07,0.664,0.501,-7.973,0.0344,0.337,0.0,0.561,0.585,95.925
7HRfX5It3lx1E02wTRR0RX,MERCI,SDM,2024-07-18,0.636,0.731,-6.475,0.119,0.231,0.0,0.192,0.615,126.039
5f4wCcBdSHI5SxlfU2cpNI,Ud Af Hovedet (feat. ICEKIID),"Gobs, ICEKIID",2024-02-02,0.768,0.801,-5.388,0.303,0.251,0.0,0.116,0.698,141.974
5Zi3PwzXP174Nei6BlpR4Y,PAPA - Enthic Eurodance Remix,"Ben Cristovao, fiedlerski, STEIN27",2024-05-24,0.632,0.698,-7.255,0.0669,0.0184,0.0,0.327,0.142,140.154
1eAy3nePI1v2EHpye6iy0g,кто ты,daryana,2024-04-26,0.905,0.781,-7.257,0.335,0.0263,5.53e-06,0.457,0.838,134.957
5brVlCCt8gp4pP0iJOOctj,Melhor Vibe,"MC Ryan SP, Filipe Ret, Chefin, Caio Luccas, Dallass, Rocco",2024-03-20,0.739,0.586,-5.644,0.153,0.754,0.0,0.12,0.578,141.829
2aAauMPpypnaxndfR1y6Y6,"Пуши, пуши","Konstantin, Danna",2024-04-26,0.67,0.968,-2.128,0.0866,0.3,0.0,0.112,0.892,74.974
64V1FmFJTy0atUHmuEBuon,eGoli,"CowBoii, Mellow & Sleazy, Scotts Maphuma, Eltee, Novatron",2024-05-10,0.888,0.403,-10.949,0.142,0.0524,0.00106,0.042,0.597,112.009
6VXvnqNNJ5ivmiFLlBH4Qz,Me rehúso - 2024 acústico,Danny Ocean,2024-07-18,0.467,0.3,-9.577,0.0363,0.857,0.0,0.152,0.32,91.624
443NlczMsHNzZuTX3cTQtz,a mi también me duele,Danny Ocean,2024-07-18,0.901,0.544,-7.289,0.0925,0.199,0.0,0.098,0.307,106.973
5metBY9o3NFrHGq38lBhsS,Infatuated,Rangga Jones,2024-07-26,0.672,0.442,-10.401,0.0376,0.162,0.000216,0.182,0.467,139.905
6q07OiEEt6Tz2SkGuwCCGo,Kunan Mong Pic,"O SIDE MAFIA, BRGR, Al James",2024-05-16,0.784,0.57,-5.994,0.0798,0.373,3.5e-06,0.102,0.841,149.982
4OXlgrOv4FtLuMnuqsI69c,"Synchro System (feat. Pheelz, Young Jonn & Lil Kesh)","Olamide, Pheelz, Young Jonn, Lil Kesh",2024-06-26,0.623,0.737,-5.721,0.427,0.464,0.0,0.225,0.409,160.817
5zVQoMHyELfcHYviXDao3I,MILANO TESTAROSSA (feat. Guè),"Artie 5ive, Guè",2024-07-19,0.631,0.844,-3.756,0.0496,0.0846,0.0,0.14,0.192,92.96
1uK6HOYuYystjc8n1FllwF,KSANA,"Kidd, Kimi",2024-07-04,0.66,0.782,-6.412,0.0677,0.389,3.99e-05,0.154,0.623,111.009
3FuDnj8GeuIDPyFsLOmyck,Whisky,"Samuel G, Oscar el Ruso, Aissa, Nickzzy, Juseph, Samueliyo Baby",2024-06-06,0.889,0.786,-3.857,0.203,0.0785,0.0,0.447,0.74,114.007
3bG2kL6F0M71u4j9Du8lSC,Esmek Eh,Amir Eid,2024-07-17,0.695,0.323,-10.152,0.041,0.837,1.91e-06,0.105,0.3,125.957
2E5OAehopM9crGhQ5M77du,Hagat Gowaya,Amir Eid,2024-07-17,0.822,0.557,-7.763,0.0395,0.572,0.0502,0.122,0.523,126.047
2t0LrmYXjzK0ZeVlTcXjvN,مهرجان بنكش علي شغله - واقف علي الامه - خصمي ده جالي جهتي,Fares Sokar - فارس سكر,2024-03-19,0.89,0.878,-0.823,0.0749,0.231,0.0,0.203,0.929,120.05
0KAR1qidh5Og0JcG9Ws18A,Ma Buena,"Yaisel LM, B One El Productor De Oro",2024-07-02,0.941,0.731,-3.457,0.302,0.154,0.0,0.0836,0.852,118.079
0O1LqLDF2mQmWVlSrC4Mwn,Pistazieneis,"01099, Zachi, Gustav, Paul",2024-07-05,0.763,0.673,-11.271,0.054,0.349,0.883,0.113,0.633,135.059
1LZ8P7gjRdjwgDBOFnUS5B,EDM,"Big Baby Tape, Aarne, Платина",2024-06-28,0.851,0.603,-4.866,0.0818,0.0501,2.59e-05,0.134,0.595,76.487
4uCe7xCGCyOCHH0zeIK2Gy,por siempre y para siempre,Danny Ocean,2024-07-18,0.637,0.779,-7.725,0.0815,0.711,3.01e-06,0.0992,0.445,158.078
1Y5D7m2QtyBdvwvY3gAVNQ,Little Light,DOYOUNG,2024-04-22,0.533,0.742,-3.848,0.0482,0.227,0.0,0.164,0.42,92.206
7dedXrzlUVhGDrrt7UCyj6,Netancuj Hoe,"Luca Brassi10x, Nina Janova, AstralKid22, Shimmi",2024-07-12,0.772,0.565,-7.44,0.202,0.0152,0.00236,0.239,0.418,150.001
52X1LYLugxzIGl0R2kEGgn,Cannibal,"REDZED, Gleb",2024-07-26,0.656,0.597,-6.333,0.0737,0.00404,0.0355,0.407,0.0736,140.122
4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,"xxanteria, isq",2024-01-19,0.755,0.927,0.254,0.0645,0.00288,0.925,0.0567,0.702,109.952
209QxKVJzh2FLUmZHpYs4m,God Damn,"Badshah, Karan Aujla, Hiten",2024-03-18,0.578,0.796,-6.247,0.188,0.0449,0.0,0.109,0.315,93.402
5xfdtOpYXrf1QzYowehUlE,Nachpit,Soppgirobygget,2024-07-26,0.645,0.818,-6.991,0.217,0.0481,5.15e-06,0.0961,0.592,139.969
0JH942TlBDwapF28XqmoBT,Larger Than Life,"Armin van Buuren, Chef'Special",2024-07-26,0.641,0.943,-3.579,0.0554,0.00617,0.0,0.355,0.498,133.997
15fXeiSQQLMVoHngb3zmOo,Daba Daba,"RYM, Kouz1",2024-07-03,0.777,0.867,-4.11,0.0511,0.283,0.000138,0.0304,0.837,107.988
46IqWVJe44RJmA6nU4Hn4U,LeanTro,"yungest Moonstar, thasup",2024-07-26,0.738,0.93,-6.26,0.0534,0.00463,0.00236,0.0979,0.553,152.996
5LxNztVqMVR7FwJdKzeZ55,kiSs,"yungest Moonstar, thasup",2024-07-26,0.666,0.919,-3.058,0.165,0.122,0.0,0.0895,0.284,140.164
4DwKZTDZNQ3tldSCgjV8ct,netflixXx,"yungest Moonstar, thasup",2024-07-26,0.626,0.903,-4.062,0.0378,0.0024,0.000126,0.209,0.394,170.861
7vhq9QBKXVAs9ywrkeKRft,gRiZzly,"yungest Moonstar, thasup",2024-07-26,0.752,0.779,-4.146,0.0442,0.0317,0.0,0.072,0.399,103.972
6OfuBrC66OMwMJSyTQDVkw,שיר לנטע,ניר כנען,2024-02-14,0.403,0.183,-11.716,0.031,0.837,0.0,0.104,0.253,151.713
2Y7BCczhiLDz0DGXrHQ5BZ,TT,SNIK,2024-05-23,0.895,0.631,-5.437,0.245,0.358,0.0,0.107,0.47,143.961
13hJUmR1UpCUzyHjotiImK,gen z luv,Central Cee,2024-07-25,0.593,0.809,-6.123,0.254,0.172,0.0,0.354,0.693,150.216
1uGlvEh0Sp2EuJNFwVdCXV,VOLVIO EL KURRU,"Alofoke Music, Yaisel LM, Braulio Fogon, Mestizo Is Back, Shadow Blow, Leo RD",2024-07-22,0.771,0.793,-4.5,0.337,0.131,0.000584,0.587,0.701,127.698
1N1coNchKY1dQniPSnAJs5,Wie Du,Dardan,2024-07-26,0.826,0.725,-5.566,0.0393,0.265,0.0,0.141,0.542,139.966
7iQMm50NNwlUIRWhONZR2k,Wind Up Missin’ You,Tucker Wetmore,2024-03-29,0.572,0.722,-5.818,0.0363,0.512,1.12e-06,0.124,0.636,171.857
5iqz9iOrbCYHXi23gltzo4,"Казах ""НE""","Fiki, Azis",2024-02-19,0.652,0.811,-5.535,0.146,0.0578,0.0,0.363,0.577,180.001
0bhnFakmRioZbuQcmhVwoH,The Spark,"Kabin Crew, Lisdoonvarna Crew",2024-06-13,0.841,0.864,-4.437,0.237,0.0531,5.75e-06,0.204,0.647,173.931
2JFKEaqutQGrwSOdy2TxCq,Terapia de Choque,Dj Matias ACuña Remix,2024-07-27,0.741,0.795,-4.484,0.0861,0.0987,0.0,0.081,0.956,102.028
4CMtDzflAiONDGQ8DTzpIn,دمرها لروحي المسكينة - سكول الدوسري,6RB Music,2024-07-05,0.623,0.747,-5.293,0.149,0.328,0.0,0.332,0.891,94.224
22jhscHs2DoVqKG5vKJytQ,Que Se Cuide,"Luis R Conriquez, Joel De La P, Chimbala",2024-05-04,0.937,0.779,-3.539,0.329,0.22,6.85e-05,0.0408,0.95,128.028
3YyTyWfSwAhesGCKpnuRKl,LA PEOPLE II,"Peso Pluma, Tito Double P, Joel De La P",2024-06-20,0.717,0.704,-5.04,0.0695,0.57,1.12e-06,0.0956,0.717,131.997
5rusgnCjnF2WyGwg5KTLKm,MAHBOUL ANA,Lazaro,2024-07-13,0.52,0.71,-9.402,0.0946,0.181,9.41e-06,0.109,0.587,144.022
0LlOz2pyK62bqxzRVUhWiu,Endless Water,Claniel,2024-07-04,0.732,0.569,-9.18,0.247,0.163,0.0102,0.329,0.395,114.995
33VIvWmmCUgix6Htm1WdOJ,FARDOS,"JC Reyes, De La Ghetto",2024-02-16,0.785,0.897,-3.204,0.0332,0.14,0.0,0.46,0.954,121.982
6DBAyTyEhvcQrGAvGbqGsK,RAQUITI,"Brandon Bill$, Bulin 47",2024-07-02,0.558,0.958,-1.47,0.182,0.26,0.317,0.392,0.913,159.488
4PnaUCWXhz4GygfD7UBqyC,Malandra,Semajh,2024-07-04,0.703,0.769,-4.77,0.273,0.667,2.25e-05,0.125,0.846,94.157
0kMYyxS8Jo4230bAszKiqx,Cuando Prendo,"Rochy RD, Donaty",2024-05-28,0.928,0.937,-5.294,0.184,0.108,0.00014,0.133,0.818,121.983
1bIpH9PBr9OBI3Ek6RtuNl,Me Arregle - El loco,Bulin 47,2024-03-30,0.795,0.86,-3.532,0.129,0.0143,0.00197,0.0913,0.915,115.982
3GLF4uV3uS1ImSEPyhLZLp,Yebo,"TxC, Davido, Tony Duardo, LeeMcKrazy, Djy Biza",2024-06-07,0.836,0.26,-18.934,0.0849,0.202,0.000176,0.0642,0.37,112.019
0QoaFLmBJyuVuzOIGy6iCS,LA RANGER (feat. Myke Towers),"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",2024-03-28,0.827,0.677,-6.342,0.072,0.0529,0.0,0.402,0.599,91.985
7s4njtBxlZ2BQTkKsmMYP1,Toco Perder,Ivanko,2024-05-17,0.785,0.894,-3.214,0.0515,0.192,0.00195,0.0493,0.732,90.044
0Ha71IjOuY5K1mbTvXk1XY,I Don't Wanna Die,Khaid,2024-07-25,0.679,0.455,-6.35,0.135,0.37,0.00323,0.111,0.342,146.027
2YmbOhmRPDZ5XD5l9jROln,Mahboul Ana,Lazaro,2024-07-19,0.742,0.699,-9.471,0.0653,0.219,2.55e-05,0.106,0.598,144.043
4JAeMQ1RGyVvAGwM5mVsIS,SqUad,"yungest Moonstar, thasup",2024-07-26,0.88,0.825,-3.882,0.0404,0.195,0.000725,0.0836,0.74,140.019
1zwUG3nQdsbhyVnkwOYhaR,xaN,"yungest Moonstar, thasup",2024-07-26,0.721,0.684,-4.19,0.327,0.0544,9.9e-06,0.0897,0.922,82.857
4rxjfpppLyHftIUvF0aEK3,FREKJUKAST,mammaðín,2024-07-26,0.809,0.623,-8.063,0.047,0.0632,0.000177,0.213,0.608,130.016
6NBc4HFBDAz9ghMfXuz3M0,VINI,Afroto,2024-07-24,0.821,0.73,-8.596,0.0861,0.112,0.0,0.165,0.232,122.042
0wD0cXqeoRzHBhkEJIMx0t,ياما ليالى,"Sara Haytham, Bishoy Safwat, Mohamed Rahim, Carole Samaha, Mohamed Gomaa",2024-06-21,0.631,0.295,-11.566,0.0547,0.964,6.55e-06,0.103,0.331,127.797
0A7o5uPZ7Rbr59bsAJbQFD,VERFIED WINNER,Hotvibez,2024-06-21,0.825,0.571,-8.387,0.144,0.0172,0.0,0.115,0.289,162.014
4BSySdxduoEkkEd0xz8Ncc,БЛА БЛА БЛА,"uniqe, nkeeei, ARTEM SHILOVETS, Babyface Melo",2024-06-21,0.784,0.675,-4.882,0.146,0.0944,0.0,0.157,0.6,130.044
3uC4r2daXertBxxc8BpbbN,Lithonia,Childish Gambino,2024-07-19,0.412,0.377,-7.59,0.029,0.0754,1.58e-06,0.14,0.172,139.676
71WZZITUdeaSrO64IEvTpB,SEVGİ,"Murda, UZI",2024-07-26,0.628,0.792,-5.928,0.317,0.116,0.0,0.347,0.271,92.977
00vWmTHP6E63KXqIdbgsm9,CĂPITAN,"Marko Glass, M.G.L., Bvcovia, RENVTØ",2024-07-26,0.785,0.793,-6.93,0.132,0.334,2.24e-06,0.202,0.596,93.003
3wEROuySyU9TiieDkKM2MM,W NOCY,"Kinny Zimmer, Kaptur",2024-07-26,0.792,0.624,-7.964,0.1,0.175,1.22e-05,0.0923,0.377,98.019
3NxB1jubUWY6zit9rOk8ZC,Free (with Ellie Goulding),"Calvin Harris, Ellie Goulding",2024-07-26,0.467,0.98,-5.515,0.0598,0.0526,0.223,0.0688,0.05,138.036
2K0ULBaljOe2NCOqtuqyxB,NOT ALL THAT,ODUMODUBLVCK,2024-07-26,0.585,0.757,-8.166,0.362,0.0806,0.0,0.152,0.467,92.911
2Qa1ZfdPWB6ptfR0V9ASMW,bLa bLa,"yungest Moonstar, thasup",2024-07-26,0.76,0.716,-5.134,0.0723,0.407,0.00514,0.117,0.715,157.92
4wSBIhtxuFqEreyKK7zGft,coMpResse,"yungest Moonstar, thasup",2024-07-26,0.496,0.941,-1.551,0.21,0.00128,0.0,0.125,0.33,129.968
5FWOM0nOnoExGFXLVWeu6H,gReeN,"yungest Moonstar, thasup",2024-07-26,0.553,0.858,-5.594,0.166,0.00521,2.22e-05,0.123,0.374,139.929
13cZ99UPfCe7TJLNt2Et7U,tRaSh caBareT,"yungest Moonstar, thasup",2024-07-26,0.738,0.781,-6.453,0.0504,0.0595,0.0,0.0992,0.866,100.961
3E61stx2pmkzFaPEw2LYNs,sPicCi e TagLi,"yungest Moonstar, thasup",2024-07-26,0.669,0.815,-5.136,0.303,0.193,0.0,0.0958,0.514,120.248
4TrP5TjLKNKDmEaRDXfeQe,mooNsTaR tReK,"yungest Moonstar, thasup",2024-07-26,0.672,0.91,-3.704,0.0606,0.00185,0.361,0.0545,0.353,180.057
3eeIB9fJEN2TGX85liWhCo,wocK,"yungest Moonstar, thasup",2024-07-26,0.809,0.879,-3.186,0.146,0.0221,8.15e-06,0.314,0.899,94.054
5aFNTTbCYxZa530NquuNBC,Sostituite (outro),"yungest Moonstar, thasup",2024-07-26,0.6,0.628,-6.76,0.102,0.0855,0.0,0.124,0.197,87.951
6fRjGxXJm2Jvkn8gbGvDK9,sMash,"yungest Moonstar, thasup",2024-07-26,0.524,0.749,-4.468,0.0664,0.0055,0.00218,0.159,0.381,133.546
2n13k8qAczk4AwNG7BvVh5,Ekki Hafa Áhyggjur,"Lil Curly, Luigi",2024-07-26,0.743,0.707,-6.064,0.147,0.0041,7.07e-05,0.614,0.796,144.997
1yQ2qCTb2MNV415l2Iq8Q3,Fössari,ClubDub,2024-05-08,0.885,0.841,-8.308,0.0735,0.0558,0.243,0.126,0.825,126.024
2dh4i6rwmQ5qsoRafiylo6,Dougie,K2S,2024-06-14,0.728,0.906,-9.684,0.256,0.147,0.0,0.913,0.773,80.0
3cYXxC2KHuhx1NxiN04g0t,Yliajattelen sua,TUULI,2024-07-05,0.673,0.809,-5.471,0.0353,0.0648,0.00161,0.107,0.687,141.035
3bmaYlyaca8hvQ7cUEzHhG,Sano vaan,costee,2024-06-28,0.665,0.688,-7.97,0.0502,0.0489,0.0,0.407,0.585,128.023
01wDqphYNeE8jO2ctaQwdb,Share3 El Gharam,G. Oka,2024-04-21,0.756,0.761,-4.356,0.0402,0.69,0.000369,0.0848,0.657,134.933
73PxkgkW9FyNkJNEKgZfsa,GANGSTA PARTY (feat. Gzuz),"HoodBlaq, Gzuz",2024-07-26,0.735,0.772,-6.584,0.279,0.0189,0.0,0.275,0.854,93.977
2PwfCKViUrmuytOkH7HmCF,Paris-Dakar (feat. Haftbefehl & Amo),"Celo & Abdi, Haftbefehl, Amo",2024-07-25,0.721,0.564,-7.254,0.358,0.159,0.0,0.128,0.345,90.421
2dK8SenYqhYu35cS8fGU7U,GOAT,Kollegah,2024-07-26,0.66,0.686,-8.69,0.203,0.352,0.0,0.115,0.242,95.395
1jA4O0W4jFXjzL5AZwp3a9,ZIZOU'06,"HK, Pashanim",2024-07-26,0.662,0.751,-4.153,0.346,0.0999,0.0,0.0622,0.593,122.988
7wz5d9hBn3oaJJXb6YdhbS,Wenn du mich kennst,Bonez MC,2024-07-11,0.718,0.589,-8.153,0.273,0.453,0.101,0.166,0.388,160.026
2JhcDJFVkMS9fxEuCAgIYb,Pensamos Rapido,"Panda Black, Cris Mj",2024-07-11,0.578,0.681,-7.753,0.0609,0.557,4.51e-06,0.121,0.478,93.047
5xypiIRm7ILzbz0kze92u6,Fantasia,"Olexesh, Devito",2024-07-25,0.547,0.647,-7.896,0.37,0.0977,0.0,0.0785,0.674,191.909
1FhgmMvNlh3nJ1Ldc2eE6H,High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",2024-07-19,0.622,0.726,-5.608,0.0304,0.0518,0.0,0.0906,0.534,138.043
414Mr8wR2m7fs2K0n8Bx3I,若月亮没来（若是月亮还没来）,"王宇宙Leto, 乔浚丞",2024-01-22,0.61,0.418,-10.152,0.0285,0.378,1.95e-06,0.343,0.287,139.999
5h4MeMaKxsJaHpUIqikkCe,pVg,Motive,2024-01-19,0.524,0.545,-9.22,0.191,0.388,3.86e-05,0.358,0.461,144.006
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,2024-03-08,0.795,0.63,-5.854,0.0434,0.157,0.0,0.0732,0.447,97.998
52rYBxmWsmouJrq4rpbHQJ,Faller,Ant Wan,2024-07-12,0.72,0.814,-6.116,0.0656,0.11,0.516,0.0934,0.548,99.921
0FbiDSQqKF0VngqNxY6LIm,10 LIKES,"David Dluna, Dionis, HVB MUSIC GROUP",2024-07-12,0.813,0.791,-5.373,0.0392,0.0265,7.08e-06,0.0707,0.95,127.003
2g11HhWmh6h2EgnMK3WWSu,Volare,Delara,2024-05-10,0.708,0.84,-5.678,0.128,0.0121,0.00378,0.0798,0.808,119.935
2GE3k8I0Sbh0puCjI15KGy,Barcelona,"Alan Walker, Ina Wroldsen",2024-06-13,0.645,0.89,-4.985,0.128,0.259,9.38e-06,0.376,0.421,126.881
0T2MLcykLYj215hslAHtMT,MY STYLE,"Frenna, Dopebwoy",2024-07-18,0.903,0.662,-4.084,0.0422,0.0577,1.4e-06,0.0851,0.626,112.032
11c8Z91vwJZM8NxYnR1fVX,Letter From My Bro,Khaid,2024-07-25,0.799,0.593,-5.947,0.12,0.251,0.000697,0.102,0.737,127.394
2DXK0YNGSqnaIEX5iaSIoK,RELOJ,"Peso Pluma, Ivan Cornejo",2024-06-20,0.553,0.48,-9.886,0.0498,0.597,0.00586,0.0943,0.456,173.009
5mZsqdcS54Dz1HiyzJ6IC8,Rooftop,L'morphine,2024-06-27,0.642,0.562,-11.162,0.575,0.534,2.67e-05,0.0968,0.519,131.545
2DxYPwJZ7sr8fFj9XNzxys,Endless Water,Claniel,2024-07-04,0.732,0.569,-9.18,0.247,0.163,0.0102,0.329,0.395,114.995
1dkljZlzg37FoGtUJ1EsxQ,איפה אתה,Osher Cohen,2024-02-08,0.326,0.458,-8.914,0.0462,0.848,0.0,0.107,0.121,171.815
2B45fcJD8otDpQWLBdEqZA,Monaco,Atka,2024-07-25,0.788,0.715,-7.257,0.264,0.0977,2.22e-06,0.111,0.643,124.008
0ZiUhT3rhtIfspNKIZ5YIr,MIXTAPE,"Marina Satti, Lefteris Pantazis, VLOSPA, Oge, RACK, Efi Thodi, Nick Kodonas",2024-05-14,0.628,0.578,-6.058,0.206,0.122,0.00119,0.0486,0.67,101.559
6kXvvD5sqnyz9hGTNNvqcG,Uus Bitch,OLGA,2024-03-21,0.671,0.851,-4.396,0.0305,0.0509,0.00392,0.0797,0.713,146.038
6S8uVRVYlNsXLQ57FCWpt8,la raíz d€l mal,Cruz Cafuné,2024-07-19,0.62,0.514,-8.842,0.035,0.0217,2.31e-06,0.0747,0.238,92.145
4mFb5fW3T7DWPSTTb85Y30,بيكلموني,Ramy Gamal,2024-04-24,0.738,0.544,-6.067,0.037,0.679,0.0207,0.109,0.778,96.006
6EjdICy62eSA3U9n2VagaD,Mi Reflejo,Dra. Tania Medina,2024-06-07,0.777,0.758,-7.32,0.0307,0.0667,0.0,0.296,0.965,129.986
6txGxZppRwMV6iwxIy7SiN,PREGUNTE,"Jean Then, WAO, HVB MUSIC GROUP",2024-07-12,0.872,0.716,-6.461,0.362,0.233,2.1e-06,0.121,0.796,129.958
1ctq4FdMatfR9ZNCY8WKbM,DENK ZU VIEL NACH,Ufo361,2024-07-19,0.887,0.44,-9.319,0.0426,0.0533,0.214,0.161,0.243,115.012
